score,fea1,fea2,fea3,verify_time,label
302,63.4261,74.8071,2.1214,1772235328,0
748,60.6112,65.9308,4.9202,1772235407,1
875,57.2936,20.4341,2.6681,1772235460,0
434,42.8665,60.1826,7.5864,1772235540,0
590,66.8131,14.7063,22.8396,1772235992,1
577,23.9615,45.2719,13.3961,1772236206,1
475,56.5068,46.1524,3.0999,1772236222,1
581,62.6194,68.971,5.0678,1772236271,0
419,48.6456,83.5127,0.5335,1772236424,0
473,39.1656,32.0502,0.0626,1772236586,0
738,49.4441,4.1181,5.5362,1772236638,1
758,38.6361,4.697,13.0172,1772236715,0
929,57.7139,87.4824,19.719,1772236804,0
640,64.186,48.6326,5.6471,1772236840,0
996,56.7003,24.8013,1.9876,1772236863,0
420,55.807,3.2287,3.0296,1772236881,0
874,61.4048,52.8764,5.8965,1772237027,0
960,63.1383,13.7095,10.4865,1772237251,1
792,38.3259,41.7028,7.827,1772237406,1
575,26.9301,51.6078,18.3643,1772237465,0
328,54.1683,22.92,0.1869,1772237761,1
984,63.8658,19.8837,48.4429,1772237846,1
543,26.2865,1.9808,26.4798,1772237975,1
620,51.0325,58.5521,1.6209,1772237993,0
942,66.925,20.0441,0.4937,1772238006,1
651,48.2531,87.8228,9.6143,1772238129,0
831,72.817,60.3777,12.7799,1772238130,1
380,70.0076,55.6414,6.4488,1772238150,0
592,47.2593,50.4685,3.261,1772238411,0
593,44.4839,21.531,10.193,1772238655,0
796,44.76,96.941,10.1015,1772238845,0
757,52.0228,96.7045,1.6056,1772238859,1
981,32.3974,32.1272,16.0687,1772238966,1
857,29.6244,77.6216,13.8434,1772239173,1
359,15.9276,11.9246,0.8864,1772239198,1
907,49.6827,78.0529,6.2076,1772239278,0
842,80.5833,28.6332,4.999,1772239286,1
679,20.1422,28.9134,6.2077,1772239365,0
623,47.2376,50.7233,6.1858,1772239506,0
927,46.7869,39.2329,7.4244,1772239611,1
361,47.719,11.7831,3.2463,1772239624,1
445,68.852,59.3077,6.3419,1772239689,0
661,36.674,21.3844,1.048,1772239712,0
352,20.8062,44.448,1.9442,1772239739,1
701,41.9858,23.1011,0.9215,1772239916,0
862,39.9825,85.7585,2.0601,1772239953,1
980,16.5363,33.8022,0.0434,1772239966,0
748,53.6823,88.7491,0.3856,1772239990,1
382,32.2098,32.6097,15.9275,1772239995,0
678,48.7535,17.9497,2.2205,1772240023,0
945,44.5574,57.6635,7.3395,1772240045,1
757,33.8898,55.5138,4.6262,1772240113,0
380,63.3594,61.8914,3.9903,1772240256,0
813,45.7781,30.214,19.4562,1772240317,0
608,50.8141,31.9969,6.6598,1772240414,0
793,58.7961,23.743,7.2734,1772240563,0
535,54.3275,92.8401,6.1453,1772240573,0
967,52.175,68.2956,3.1326,1772240896,0
336,37.6371,75.6256,11.4965,1772241153,0
956,33.3163,19.4163,0.4833,1772241162,0
624,52.3677,66.1578,3.3055,1772241629,0
355,35.5713,76.2664,10.8328,1772241680,0
420,61.9166,34.2456,0.3399,1772241687,0
613,48.0569,15.7693,0.2604,1772241706,0
510,59.7292,69.7004,4.6643,1772241834,1
402,35.2134,61.1144,2.8925,1772241849,0
738,32.882,57.5618,12.0718,1772241948,0
337,75.1831,18.2567,14.1035,1772242022,0
919,47.758,26.2492,0.3691,1772242063,1
713,63.6982,62.4885,5.734,1772242197,0
523,28.8212,61.3586,28.6848,1772242325,0
592,45.7546,55.4723,3.7537,1772242519,0
995,69.5354,76.8139,2.1935,1772242547,0
454,26.5307,81.4657,7.3668,1772242559,1
331,84.1297,27.6514,5.995,1772242679,0
533,53.0381,15.7608,2.4783,1772242899,0
788,37.716,20.1168,2.5718,1772242927,0
869,55.2792,28.1309,11.6062,1772243034,0
632,66.637,94.7749,3.8997,1772243197,1
974,37.6166,13.7162,42.7071,1772243351,0
316,39.7696,87.8761,3.4221,1772243475,0
713,53.737,20.3377,7.9383,1772243547,1
957,56.9453,34.8446,0.7594,1772243676,1
539,47.0234,12.5873,7.7398,1772243696,0
585,56.0351,10.336,6.1732,1772243944,0
645,62.8032,9.5143,4.2978,1772244071,0
674,52.5996,34.2759,5.6146,1772244090,0
315,39.6279,52.3692,1.9658,1772244429,0
886,49.6859,20.0808,17.1608,1772244470,1
559,76.3436,93.2674,25.4839,1772244704,0
660,54.9961,58.6419,18.1706,1772244970,1
698,68.6035,88.5065,16.3409,1772245061,0
759,42.2849,14.8819,7.9492,1772245317,0
815,53.9396,14.3494,4.0594,1772245574,0
384,61.9147,84.6753,1.8867,1772245705,0
362,72.4664,56.7981,17.1339,1772245832,0
399,68.4138,93.8587,0.4443,1772245965,0
594,33.211,14.6897,1.9969,1772246053,0
461,67.2778,2.6018,5.1372,1772246066,0
477,75.29,91.6561,2.1644,1772246073,0
743,41.3766,69.8837,8.7466,1772246252,0
627,36.583,80.7168,12.8796,1772246748,0
627,49.6335,29.6014,23.9789,1772246784,0
341,52.6925,0.3066,2.3628,1772246898,0
541,44.749,48.288,3.2797,1772246939,0
641,32.199,99.0009,12.6136,1772247058,0
390,72.0861,90.7537,2.4468,1772247089,1
327,37.1006,7.2023,4.8422,1772247136,0
758,42.3961,18.7784,14.0024,1772247263,0
966,51.6369,31.1228,4.7135,1772247269,0
930,27.9128,83.04,1.5819,1772247413,0
684,26.7666,82.4714,3.1397,1772247658,1
786,43.5247,18.5005,0.8432,1772247841,0
519,62.3845,53.308,11.2138,1772247855,0
563,52.8201,50.1795,0.4691,1772247877,0
420,19.1091,41.428,8.5344,1772247892,0
345,70.8423,53.592,29.9675,1772248003,1
579,61.9611,29.2789,19.6521,1772248040,0
414,52.8652,53.1549,0.7574,1772248089,1
467,52.4629,68.5608,12.5345,1772248092,0
734,60.1012,6.2503,11.7149,1772248175,1
545,84.8948,96.7306,3.5437,1772248291,0
783,63.2079,16.5304,1.1577,1772248291,0
674,54.4425,36.0299,19.2465,1772248300,0
579,31.5935,47.0627,8.0812,1772248307,0
321,52.4678,4.0984,11.9869,1772248349,0
367,61.5997,54.8362,6.1213,1772248799,0
947,48.2722,86.9974,2.5149,1772248838,0
357,42.1582,90.1018,3.0158,1772248942,0
826,58.3047,32.6192,7.6534,1772248997,1
563,35.1791,55.8797,2.6728,1772249091,0
981,63.0195,77.6797,5.0862,1772249117,1
722,43.4665,25.2846,0.7732,1772249237,0
798,18.1631,52.8473,54.0476,1772249395,1
590,43.1787,36.6722,9.5889,1772249461,0
468,49.1431,37.8175,1.5789,1772249547,0
859,58.2874,9.4138,1.3939,1772249647,0
761,56.5558,40.689,6.6026,1772249700,1
907,30.6432,16.0879,0.2508,1772249832,0
855,51.8314,30.127,5.3109,1772249882,0
652,41.9899,33.0281,28.9889,1772249948,0
539,44.5967,43.06,17.3364,1772250047,0
582,35.0265,91.6914,26.5868,1772250053,1
748,49.2364,63.0997,1.1779,1772250291,1
881,96.9865,97.4462,4.6332,1772250331,0
365,77.8466,59.0652,8.0968,1772250536,0
626,35.0194,80.549,12.7393,1772250581,0
755,50.9892,83.4151,4.9833,1772250720,0
776,45.2902,73.9004,3.8412,1772250737,0
584,52.1304,66.9915,3.6394,1772250840,0
330,63.7446,41.7915,15.5805,1772250853,0
747,48.0602,56.7276,4.8098,1772250912,0
513,39.3165,19.3717,0.1645,1772251009,1
992,67.3473,61.8247,14.7061,1772251010,1
879,31.4895,51.4297,1.7594,1772251337,0
324,52.8396,80.4325,9.8943,1772251385,0
672,27.7085,90.2544,0.2991,1772251607,0
696,34.6089,13.2795,4.8937,1772251644,1
636,61.1718,69.0908,6.0868,1772251766,1
971,39.8091,95.0046,36.1498,1772251841,0
579,21.8516,91.7881,0.923,1772252051,0
922,39.1596,83.4426,13.9238,1772252179,0
858,37.5534,4.8341,33.4533,1772252191,0
990,31.0645,25.2484,3.2422,1772252443,1
847,58.2513,14.8288,2.5573,1772252701,0
497,26.7978,92.6934,30.3798,1772252742,1
853,41.1809,74.889,6.7248,1772252937,0
778,52.0011,53.1785,17.2928,1772253201,1
901,44.8582,97.94,15.8294,1772253262,0
879,43.9371,19.4719,3.9453,1772253361,1
369,39.1594,64.1572,2.0761,1772253405,0
804,31.7182,60.9381,12.1365,1772253432,0
409,40.4486,34.0454,6.9576,1772253603,1
681,59.8634,48.538,6.7432,1772253646,1
696,43.4893,23.5386,7.9011,1772253763,0
708,52.5038,67.7115,0.2599,1772253858,0
650,66.7568,41.8241,0.0508,1772254179,0
833,58.9971,2.355,3.7705,1772254271,0
800,30.8558,95.0785,3.911,1772254458,0
720,56.7194,50.1419,12.6845,1772254606,0
856,65.715,70.5634,3.9403,1772254662,0
410,41.267,19.693,4.4559,1772254708,0
508,26.2156,12.723,7.975,1772254735,1
738,43.3896,90.2422,8.9553,1772254741,1
477,52.8208,59.0933,4.054,1772254847,1
724,58.8861,49.3351,8.1668,1772254990,0
627,42.1888,52.115,9.6186,1772255029,0
310,19.4677,23.6203,3.0279,1772255095,0
551,30.8539,91.2686,2.6885,1772255183,1
534,55.3988,21.424,22.1123,1772255240,0
947,79.8601,15.8006,10.4256,1772255338,0
553,49.6708,93.0046,3.7262,1772255440,1
865,69.6932,25.7574,8.0022,1772255653,1
777,34.1457,86.2485,12.2897,1772255733,0
428,40.2854,77.2513,0.2289,1772255893,0
831,14.8957,38.1944,25.2364,1772256139,0
399,55.5447,25.4002,12.6312,1772256143,0
589,36.5956,75.8989,4.98,1772256314,0
868,58.9865,59.7599,26.9212,1772256376,0
525,42.4653,25.404,0.5747,1772256431,0
952,80.3272,89.0879,14.0316,1772256441,0
424,76.898,72.0982,7.4716,1772256446,0
737,15.4494,90.9278,10.93,1772256681,0
863,58.8682,43.747,6.3751,1772256702,0
945,38.8505,12.82,1.5927,1772256890,0
964,59.7033,92.4075,3.0218,1772257514,0
646,29.8438,60.1426,6.2184,1772257679,0
997,71.6185,60.606,25.1134,1772257866,0
482,65.4604,58.4265,0.7077,1772257998,0
650,28.7937,47.2393,1.1061,1772258169,1
814,47.2803,25.5043,1.6571,1772258850,0
677,52.4359,61.3022,10.0,1772258885,0
764,60.7898,71.8603,4.5619,1772259033,1
977,49.8208,91.6543,1.6163,1772259058,0
639,61.7956,7.2148,1.3007,1772259061,0
440,48.9385,25.471,11.2135,1772259202,0
410,59.1766,77.6686,6.21,1772259220,1
560,29.482,77.5151,20.6166,1772259286,0
487,49.6101,21.2035,5.1756,1772259351,1
670,67.2518,18.4718,10.6636,1772259446,0
657,71.1663,36.714,15.8887,1772259554,1
572,52.5956,6.2915,30.7216,1772259570,0
996,48.513,73.0361,20.3483,1772259679,0
903,70.5205,66.9809,14.9302,1772259806,0
748,48.4861,85.8725,5.3254,1772259988,1
716,67.1679,43.0049,40.6311,1772260102,1
687,48.4004,63.6736,3.075,1772260330,0
637,50.6,95.3949,10.8263,1772260371,0
610,33.4292,95.8802,1.3997,1772260711,0
628,31.2608,7.1078,9.3122,1772260750,0
346,64.6719,0.1884,11.7082,1772260998,0
955,75.8423,95.9984,0.9463,1772261106,1
448,51.5857,53.5317,3.4948,1772261193,0
649,47.5071,70.0401,10.259,1772261193,1
622,65.3396,91.2597,9.2164,1772261198,0
419,55.0605,43.3155,11.0326,1772261316,1
697,14.0252,44.0653,1.329,1772261365,0
945,64.9051,16.6982,7.2424,1772261484,1
496,29.9464,90.5828,26.2565,1772261614,0
712,49.8242,64.7673,30.7415,1772261642,1
738,43.3777,18.0269,1.3551,1772261658,0
336,40.3901,55.9792,22.4807,1772261815,0
486,50.7041,32.8164,8.5915,1772261945,0
719,63.4044,14.7182,13.9803,1772262231,0
759,50.4698,18.1869,1.6328,1772262235,0
409,71.1484,55.9257,13.389,1772262389,1
486,73.01,56.4385,0.7373,1772262418,0
770,72.8731,78.9941,10.0244,1772262470,0
377,49.1623,24.7984,11.0283,1772262780,0
673,42.8267,91.5833,10.9282,1772262946,0
629,49.4945,51.8613,0.6045,1772262972,0
424,66.8798,20.4173,4.8482,1772263061,0
615,65.9805,41.3281,13.6412,1772263755,1
619,11.0719,92.3359,15.9365,1772263800,0
774,54.5877,47.8157,5.3701,1772263851,1
788,14.4798,87.4715,1.7676,1772263973,1
813,49.714,15.9833,6.9204,1772264065,1
633,42.0649,91.3958,10.5058,1772264126,0
370,37.4462,43.0619,25.3076,1772264216,1
764,62.7388,93.6127,11.4364,1772264353,0
675,40.2907,86.6079,17.2969,1772264487,0
307,49.8574,65.9966,3.0754,1772264491,1
995,36.0145,67.2846,17.9119,1772264598,0
463,51.1058,21.1508,9.4668,1772264725,1
594,64.396,60.283,7.9626,1772264844,0
657,36.8318,54.9496,3.1042,1772264887,0
380,59.599,33.4147,2.2802,1772264931,1
574,50.8473,50.5622,7.8499,1772264946,0
916,50.7098,92.9144,22.2044,1772265001,0
839,44.7439,0.5306,2.6837,1772265150,0
346,61.6011,41.7124,3.2669,1772265231,0
691,60.0638,33.3639,29.5499,1772265234,0
866,47.9985,96.1231,0.2697,1772265338,0
378,53.0402,97.3894,6.6434,1772265528,0
812,61.1446,58.5661,7.524,1772265656,0
979,58.1228,55.0007,11.2616,1772265897,0
322,45.4004,90.3212,2.1565,1772265978,0
527,67.4856,0.6542,8.4726,1772266008,0
737,62.9621,56.2281,1.1593,1772266150,1
597,81.6686,2.4632,3.1062,1772266364,1
559,26.4565,96.8162,0.1522,1772266396,1
975,60.5298,32.016,6.0406,1772266414,1
309,67.2813,52.0801,1.9251,1772266445,0
927,65.0775,41.7569,1.0176,1772266448,1
457,46.2093,89.3624,4.2207,1772266460,0
457,29.5527,99.9818,0.8253,1772266510,0
619,73.0948,6.8388,10.9187,1772266561,0
501,42.7738,73.2031,2.2423,1772267199,0
420,45.5683,36.7999,12.3882,1772267338,0
438,80.9982,13.9073,18.3169,1772267370,0
973,30.9033,40.5438,13.5208,1772267495,0
866,62.2833,99.8147,14.3907,1772267554,0
638,38.6932,35.7567,10.3217,1772267647,0
559,38.364,27.7399,4.7209,1772267788,0
732,52.5148,84.6171,4.2855,1772267826,0
343,60.1456,86.7938,8.4151,1772267986,1
458,64.253,33.8869,2.8508,1772268258,0
654,66.2221,29.8673,4.2258,1772268277,1
397,39.4012,64.7281,1.6877,1772268280,0
837,32.8471,20.5178,15.1475,1772268375,0
908,44.8603,48.3685,13.3038,1772268755,0
538,55.2122,14.1344,6.9968,1772268831,0
774,46.9154,30.4755,4.6136,1772269223,1
823,-4.4731,29.7481,11.9295,1772269324,0
856,22.5923,69.49,0.8848,1772269515,0
691,46.3929,28.2273,0.4893,1772269523,1
308,62.828,89.8496,12.032,1772269816,1
812,36.4303,98.3046,7.9865,1772269836,0
688,60.9961,8.1062,13.214,1772269859,1
509,27.5584,39.7648,3.2791,1772269897,1
353,53.8335,30.1841,1.1462,1772269925,0
915,53.9428,35.199,5.6205,1772270139,1
451,57.0311,26.5355,5.5633,1772270144,1
709,34.8758,38.2665,14.2317,1772270360,0
309,26.7855,14.1415,1.3026,1772270547,0
851,60.8908,27.9818,29.2017,1772270608,1
855,27.1076,74.7818,0.5763,1772270722,1
567,38.4364,34.4047,3.7533,1772271016,1
966,70.8752,20.7835,12.1404,1772271094,1
750,52.5483,10.8444,12.6394,1772271118,0
893,55.5313,34.8004,8.3715,1772271217,0
496,59.371,64.3409,0.7359,1772271343,0
697,58.8368,25.3305,19.4045,1772271400,1
351,49.6808,42.2446,10.0711,1772271404,0
768,36.4787,95.2399,14.2223,1772271409,1
667,90.2609,55.2363,4.8814,1772271438,0
673,45.6105,53.1939,2.7888,1772271499,1
358,54.9657,40.9943,12.733,1772271688,0
593,56.6021,55.684,16.902,1772271720,0
409,42.0057,98.4567,16.7409,1772271852,0
841,43.6147,25.3807,12.6293,1772271906,0
406,72.3235,94.1928,1.496,1772272043,1
596,38.9153,14.9071,2.5076,1772272057,0
394,56.1864,11.1105,6.9402,1772272484,0
983,63.4378,65.4669,7.0796,1772272803,0
771,46.7879,25.1179,6.7048,1772272824,0
378,48.5917,44.4392,17.4892,1772273284,0
549,64.3536,72.9655,1.3397,1772273636,0
638,47.9398,53.4842,15.7149,1772273776,0
356,18.8419,1.3749,0.2259,1772273819,0
446,72.5583,30.5843,3.9019,1772273869,1
316,35.3679,6.4687,2.1878,1772274204,0
667,53.2322,92.6115,7.4791,1772274217,1
488,30.2333,79.4649,7.4211,1772274306,0
943,42.3368,98.3842,7.0632,1772274695,0
547,43.4527,88.511,3.4083,1772274708,1
449,52.6126,47.5332,7.3773,1772274752,0
512,36.843,88.2598,12.2342,1772274811,0
516,79.7425,67.2439,5.005,1772275039,0
305,50.368,52.46,26.4004,1772275151,0
969,63.2156,37.0646,0.7093,1772275267,0
886,49.8672,68.0966,43.506,1772275325,0
694,64.959,59.0133,14.3291,1772275489,1
603,18.4902,61.4185,8.9938,1772275571,1
857,39.4288,39.9831,2.2733,1772275608,0
710,42.1731,73.9315,9.87,1772275621,0
702,42.0517,8.1343,16.1991,1772275716,0
679,57.7802,72.6159,2.9255,1772275853,0
751,58.8075,73.0761,0.4071,1772275862,0
528,48.8892,51.5943,5.8475,1772275896,0
993,49.2606,26.3283,3.6303,1772276019,0
804,86.6077,51.9277,3.3708,1772276052,1
894,54.8689,12.3086,12.9028,1772276111,0
444,16.6219,28.5144,1.6021,1772276170,1
349,61.5517,42.13,10.5249,1772276262,0
723,58.392,67.3234,0.6323,1772276345,1
399,67.3902,18.7217,25.2433,1772276935,0
642,58.976,15.8171,8.821,1772277014,0
950,36.4287,60.7796,26.7338,1772277068,0
825,63.3501,67.9546,20.2401,1772277256,0
312,51.4896,8.3656,20.3894,1772277308,1
471,65.6925,3.3163,1.2755,1772277405,0
788,73.2185,14.715,11.9034,1772277410,1
658,48.172,90.1027,5.1148,1772277441,0
405,63.137,67.2639,6.1454,1772277521,0
488,65.5048,92.1026,3.2725,1772277528,0
828,52.3812,66.4715,1.5064,1772277757,0
349,79.3714,96.5237,3.6574,1772277777,0
548,65.6832,43.8907,7.9746,1772277812,0
709,41.2192,59.9099,5.2768,1772277873,0
690,53.9012,60.1185,12.1703,1772277887,1
678,62.9025,0.314,18.2654,1772277968,0
526,78.8013,2.7454,2.3663,1772278003,0
890,59.3128,14.5265,0.5793,1772278404,0
512,54.3419,51.113,46.9313,1772278421,0
828,68.9572,43.0527,21.4256,1772278454,0
645,46.7082,53.9749,3.0805,1772278575,1
718,35.1503,80.0491,1.7747,1772278588,0
383,60.5563,82.224,30.1669,1772278593,0
496,44.3275,97.7015,2.6454,1772278607,0
829,90.7365,55.7548,2.5089,1772278719,0
520,53.7945,34.7215,1.1635,1772278835,1
475,60.648,30.8028,3.3954,1772278960,0
883,40.5751,34.0742,18.389,1772279299,0
902,68.969,32.383,8.4357,1772279465,0
621,49.5958,39.292,0.9649,1772279586,0
834,48.132,7.4881,34.2389,1772279637,0
693,48.4922,63.3432,7.7544,1772279705,1
939,30.6289,56.8041,5.3905,1772279746,0
870,46.2421,46.1961,15.3362,1772279969,0
623,58.1925,8.1105,8.2178,1772280013,0
384,26.8192,9.3209,22.6114,1772280309,1
726,65.325,54.5105,12.1184,1772280318,1
567,45.9749,3.658,11.0332,1772280345,0
411,53.6709,72.4789,4.1211,1772280366,1
927,16.4898,99.3778,45.8677,1772280410,1
697,53.3748,59.7407,10.5533,1772280568,1
351,34.3528,72.3431,5.8318,1772280572,0
383,44.7281,43.8936,1.5959,1772280637,0
922,26.488,66.7412,8.1112,1772280763,0
724,36.7718,65.178,10.9736,1772280920,0
320,47.5466,82.4091,4.6437,1772280932,0
987,45.9237,71.134,0.6677,1772281096,0
355,63.268,74.905,16.0152,1772281405,0
590,21.9789,55.6636,10.6125,1772281535,0
954,49.2295,48.4515,11.538,1772281708,0
672,48.5138,45.8716,2.811,1772281920,0
307,43.1329,39.2011,1.4007,1772282033,0
423,36.3019,26.6028,6.0162,1772282182,1
400,66.5327,3.3311,2.7613,1772282633,0
392,80.7157,67.1096,15.1857,1772282725,1
684,24.2891,90.0961,7.592,1772282917,0
379,36.1372,93.0482,1.4161,1772283424,1
597,34.9346,58.0562,2.1847,1772283433,1
330,45.7772,9.4137,21.7906,1772283477,0
677,68.8377,87.8664,9.9863,1772283487,1
629,57.9151,74.7745,5.1175,1772283593,0
598,47.6922,25.1411,12.7574,1772283676,1
581,50.2454,80.3545,16.5482,1772283847,0
311,45.2148,47.2008,1.2151,1772283948,0
938,61.0797,88.7593,18.4504,1772284033,0
998,62.905,24.7611,29.2893,1772284158,0
368,58.8695,80.0906,0.9432,1772284363,0
822,17.0519,71.191,3.9167,1772284441,1
322,50.1971,1.4441,1.8384,1772284526,0
636,47.202,56.3335,5.6204,1772284595,1
726,64.8696,71.5534,2.4861,1772284612,0
508,53.5866,15.6411,4.5003,1772284797,1
514,58.3511,53.1899,2.7702,1772284938,0
934,42.5705,30.4078,0.036,1772285429,1
722,64.091,69.6253,0.1924,1772286065,0
372,68.5072,54.014,7.2341,1772286175,1
905,25.5951,62.1458,7.2069,1772286556,0
965,30.5572,7.254,0.3674,1772286564,0
573,61.4368,13.7795,12.0219,1772286629,0
939,47.4141,55.2089,0.2725,1772286829,0
532,65.4307,18.1173,6.6664,1772287193,0
340,53.6273,49.8691,5.0288,1772287307,0
588,60.393,69.0029,21.4559,1772287340,0
854,38.7914,80.9772,8.5912,1772287345,1
569,55.0969,14.3007,17.2834,1772287345,0
738,55.1395,74.1879,63.9721,1772287374,1
613,39.6666,36.3186,1.9529,1772287375,0
809,65.0254,67.8933,0.6481,1772287585,1
693,21.5702,14.5285,14.8933,1772287677,0
327,53.1156,51.5175,9.9857,1772287959,0
569,30.5888,83.7562,10.0551,1772288049,0
766,34.6655,10.6431,3.8017,1772288301,0
373,64.7898,82.7681,1.0808,1772288504,1
956,33.5011,45.2768,12.7729,1772288591,1
973,32.8679,82.3272,7.838,1772288785,1
545,58.7048,95.8388,6.9615,1772288815,1
709,33.3382,15.9653,13.3171,1772288980,1
797,65.2731,67.457,44.7557,1772289047,1
717,59.6691,23.5096,13.4794,1772289083,0
510,38.3353,13.5554,27.2708,1772289127,0
522,64.7056,62.8083,5.0838,1772289349,0
659,20.9215,10.7984,22.8356,1772289464,0
881,57.0874,46.5173,12.9956,1772289542,0
319,31.3065,63.5954,4.647,1772289586,0
722,42.1505,49.9631,7.1116,1772289794,0
420,43.1194,69.7069,2.2614,1772289839,0
472,69.221,80.1412,0.8484,1772290089,0
333,42.4808,87.2246,6.3005,1772290112,0
370,48.8207,55.9872,49.9304,1772290277,0
844,43.4274,27.663,20.4368,1772290309,0
920,35.2604,50.9662,0.1675,1772290398,1
834,34.5455,38.7689,35.0129,1772290478,0
957,54.6309,22.5926,6.3288,1772290538,0
313,49.6042,52.9067,1.9713,1772291314,1
605,61.4377,2.2655,24.6373,1772291355,0
847,46.369,60.5565,25.8833,1772291447,0
570,46.8551,82.1604,18.7679,1772291837,1
352,61.4863,99.9436,9.7097,1772291894,0
793,44.4184,92.1679,2.6996,1772291920,1
859,28.4061,8.9816,2.757,1772291953,0
762,62.7132,16.2429,33.6906,1772292176,0
822,39.8429,13.8645,3.2685,1772292187,1
623,51.0033,55.8352,5.4903,1772292268,0
823,40.6023,4.5936,13.9767,1772292381,0
742,35.4125,93.6993,17.3441,1772292509,1
550,21.5192,6.1837,5.2999,1772292547,1
459,55.0875,39.1251,5.0357,1772293123,0
335,-0.9087,89.397,4.4159,1772293249,0
960,69.4752,94.8378,4.9164,1772293258,0
497,65.4802,46.5291,14.2008,1772293367,0
749,36.3575,48.8432,0.6394,1772293448,0
677,73.8238,63.6177,16.1023,1772293618,0
545,80.912,40.7639,2.4185,1772293933,0
692,45.9003,32.4661,1.7611,1772294048,1
503,56.1646,73.9427,1.2871,1772294119,0
343,52.044,59.5358,2.6863,1772294264,1
614,72.7042,48.1671,17.9498,1772294349,0
707,29.1105,10.0787,7.7213,1772294381,0
505,46.5895,6.8862,3.1329,1772294397,0
540,63.791,51.0815,2.0573,1772294581,0
340,62.203,61.9432,14.6767,1772294682,0
887,49.3579,65.7512,7.042,1772294821,0
662,70.8847,89.489,1.2815,1772294823,1
394,53.5022,81.6225,4.7033,1772295030,0
839,51.7055,14.0762,5.8873,1772295068,0
443,60.4556,79.4431,4.3688,1772295106,0
358,49.0866,67.6303,3.0814,1772295177,0
940,50.7539,82.8029,3.9905,1772295336,1
808,38.1906,84.3355,13.4311,1772295462,0
812,94.001,34.5533,30.586,1772295571,0
321,42.8988,26.3269,0.2618,1772295757,0
503,60.9387,55.2634,9.8569,1772295783,0
998,78.6309,29.8608,0.7557,1772295797,1
770,29.8577,34.9685,2.2586,1772295845,0
583,59.1676,6.916,7.8614,1772295879,1
671,50.3474,99.1364,15.7952,1772295882,0
797,76.921,30.9297,5.7195,1772295920,1
631,36.3618,78.0073,21.1586,1772296014,0
326,38.7162,99.3158,12.5795,1772296021,1
428,49.2514,96.9126,2.1535,1772296036,1
679,42.5973,63.3883,11.5903,1772296055,1
806,43.1108,53.8661,3.833,1772296147,1
394,80.4264,30.9276,14.5547,1772296205,0
877,51.9056,86.1507,2.6215,1772296365,1
476,38.2297,33.7995,1.5607,1772296448,0
772,44.1497,10.6724,10.1541,1772296583,0
785,56.0734,29.4098,9.5873,1772296634,0
574,55.0605,31.5097,8.5217,1772296716,0
967,41.341,71.8485,2.7865,1772296760,0
722,25.5795,16.9542,2.3065,1772296771,1
830,49.2419,31.6863,24.3544,1772297360,0
619,48.8361,7.6586,7.607,1772297413,1
